respondent_id,has_seen_any_star_wars_film,has_seen_any_star_wars_film_binary,is_star_wars_fan,is_star_wars_fan_binary,fan_segment,total_movies_seen,movie_consumption_segment,has_complete_movie_ranking,which_character_shot_first,is_familiar_with_expanded_universe,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan,is_expanded_universe_fan_binary,is_star_trek_fan,is_star_trek_fan_binary,gender,age,household_income,education,location_census_region,has_demographic_info,average_character_opinion_score,audience_type,audience_type_order
3290164098.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290159455.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$0 - $24,999",high school degree,south atlantic,1,,Territorio neutral,4
3290159056.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$25,000 - $49,999",less than high school degree,pacific,1,,Territorio neutral,4
3290157529.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,18-29,"$100,000 - $149,999",bachelor degree,pacific,1,0.4285714285714285,Jedi fiel,1
3290149698.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$0 - $24,999",graduate degree,south atlantic,1,1.4166666666666667,Jedi fiel,1
3290148834.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$25,000 - $49,999",some college or associate degree,pacific,1,1.0909090909090908,Explorador casual,3
3290145517.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,45-60,"$50,000 - $99,999",bachelor degree,east north central,1,1.6666666666666667,Jedi fiel,1
3290142232.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,18-29,"$50,000 - $99,999",bachelor degree,middle atlantic,1,1.0714285714285714,Jedi fiel,1
3290139192.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,mountain,1,1.4166666666666667,Jedi fiel,1
3290137793.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,> 60,,some college or associate degree,east north central,1,0.7692307692307693,Jedi fiel,1
3290128978.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$0 - $24,999",graduate degree,pacific,1,,Territorio neutral,4
3290128468.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$50,000 - $99,999",graduate degree,west south central,1,1.5,Rebelde nostalgico,2
3290127670.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,south atlantic,1,,Territorio neutral,4
3290125801.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,> 60,"$150,000+",graduate degree,east north central,1,1.5,Explorador casual,3
3290125784.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,30-44,"$50,000 - $99,999",some college or associate degree,east north central,1,1.0,Jedi fiel,1
3290125550.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,18-29,"$25,000 - $49,999",high school degree,east north central,1,2.0,Jedi fiel,1
3290125357.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$50,000 - $99,999",high school degree,middle atlantic,1,1.0714285714285714,Jedi fiel,1
3290124259.0,yes,1,no,0.0,not_fan,5,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,18-29,"$150,000+",high school degree,new england,1,1.4285714285714286,Explorador casual,3
3290116629.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,graduate degree,new england,1,,Territorio neutral,4
3290116182.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,30-44,"$100,000 - $149,999",bachelor degree,mountain,1,1.2857142857142858,Rebelde nostalgico,2
3290109779.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,no,0.0,male,30-44,"$50,000 - $99,999",some college or associate degree,pacific,1,1.0,Rebelde nostalgico,2
3290103593.0,yes,1,yes,1.0,fan,4,medium_consumption,1,greedo,no,0.0,,,yes,1.0,female,45-60,"$0 - $24,999",bachelor degree,pacific,1,0.5384615384615384,Rebelde nostalgico,2
3290099797.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$100,000 - $149,999",some college or associate degree,new england,1,0.9166666666666666,Jedi fiel,1
3290097546.0,yes,1,yes,1.0,fan,2,low_consumption,1,greedo,no,0.0,,,yes,1.0,male,> 60,,graduate degree,east north central,1,1.3333333333333333,Rebelde nostalgico,2
3290097268.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290095220.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290094384.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,east north central,1,,Territorio neutral,4
3290083352.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290082468.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$25,000 - $49,999",bachelor degree,middle atlantic,1,,Territorio neutral,4
3290081504.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290081040.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$25,000 - $49,999",some college or associate degree,pacific,1,,Territorio neutral,4
3290076587.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$25,000 - $49,999",high school degree,west south central,1,,Territorio neutral,4
3290071379.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,new england,1,,Territorio neutral,4
3290070395.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,west south central,1,1.2142857142857142,Explorador casual,3
3290068892.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,mountain,1,0.4285714285714285,Explorador casual,3
3290068765.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,45-60,"$100,000 - $149,999",some college or associate degree,south atlantic,1,0.7142857142857143,Jedi fiel,1
3290063543.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$100,000 - $149,999",some college or associate degree,south atlantic,1,1.3846153846153846,Explorador casual,3
3290062936.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290061815.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,pacific,1,0.6428571428571429,Jedi fiel,1
3290058506.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,east north central,1,1.0,Explorador casual,3
3290058216.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",high school degree,south atlantic,1,1.5833333333333333,Jedi fiel,1
3290050695.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,,Territorio neutral,4
3290049932.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,"$25,000 - $49,999",some college or associate degree,west south central,1,,Territorio neutral,4
3290049231.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$25,000 - $49,999",graduate degree,new england,1,0.9,Explorador casual,3
3290048884.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,45-60,,some college or associate degree,west south central,1,1.0714285714285714,Jedi fiel,1
3290047842.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,30-44,"$100,000 - $149,999",bachelor degree,new england,1,1.0714285714285714,Jedi fiel,1
3290047689.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,some college or associate degree,mountain,1,,Territorio neutral,4
3290047483.0,yes,1,yes,1.0,fan,4,medium_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,45-60,"$25,000 - $49,999",some college or associate degree,west north central,1,1.4285714285714286,Rebelde nostalgico,2
3290046627.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,18-29,"$25,000 - $49,999",bachelor degree,west south central,1,0.7142857142857143,Jedi fiel,1
3290042369.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$100,000 - $149,999",graduate degree,pacific,1,2.0,Rebelde nostalgico,2
3290038794.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$150,000+",graduate degree,new england,1,1.0,Jedi fiel,1
3290034196.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,,some college or associate degree,west south central,1,,Explorador casual,3
3290032864.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$100,000 - $149,999",graduate degree,east north central,1,1.0833333333333333,Rebelde nostalgico,2
3290029531.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$100,000 - $149,999",some college or associate degree,south atlantic,1,1.0769230769230769,Rebelde nostalgico,2
3290024333.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,mountain,1,2.0,Jedi fiel,1
3290022302.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,18-29,"$25,000 - $49,999",bachelor degree,pacific,1,0.5714285714285714,Explorador casual,3
3290019869.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,greedo,no,0.0,,,no,0.0,male,> 60,"$25,000 - $49,999",bachelor degree,west north central,1,1.1428571428571428,Explorador casual,3
3290019779.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290018381.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,> 60,"$25,000 - $49,999",graduate degree,east north central,1,0.9285714285714286,Jedi fiel,1
3290017901.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290014606.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,graduate degree,middle atlantic,1,,Territorio neutral,4
3290013239.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290011286.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,,graduate degree,south atlantic,1,1.9090909090909087,Rebelde nostalgico,2
3290010419.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$100,000 - $149,999",graduate degree,middle atlantic,1,-0.5714285714285714,Explorador casual,3
3290008538.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,some college or associate degree,south atlantic,1,,Territorio neutral,4
3290005674.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$0 - $24,999",some college or associate degree,mountain,1,-0.8571428571428571,Jedi fiel,1
3290002601.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",graduate degree,east north central,1,0.7857142857142857,Jedi fiel,1
3289997713.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",bachelor degree,mountain,1,1.1428571428571428,Jedi fiel,1
3289997196.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,,bachelor degree,east north central,1,0.6428571428571429,Jedi fiel,1
3289996800.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",bachelor degree,new england,1,0.8461538461538461,Jedi fiel,1
3289996025.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,30-44,"$100,000 - $149,999",graduate degree,pacific,1,1.5714285714285714,Jedi fiel,1
3289995352.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,> 60,"$25,000 - $49,999",bachelor degree,east south central,1,2.0,Explorador casual,3
3289993284.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",graduate degree,south atlantic,1,1.5555555555555556,Explorador casual,3
3289991708.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$0 - $24,999",high school degree,pacific,1,,Territorio neutral,4
3289989311.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$0 - $24,999",high school degree,south atlantic,1,,Territorio neutral,4
3289988393.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,pacific,1,1.5384615384615383,Explorador casual,3
3289987865.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,,graduate degree,west south central,1,,Territorio neutral,4
3289986698.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$100,000 - $149,999",some college or associate degree,east south central,1,0.5,Territorio neutral,4
3289985995.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$50,000 - $99,999",some college or associate degree,pacific,1,1.7142857142857142,Explorador casual,3
3289980534.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,,graduate degree,new england,1,1.4166666666666667,Jedi fiel,1
3289973506.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,30-44,,graduate degree,pacific,1,1.1428571428571428,Jedi fiel,1
3289972382.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,yes,1.0,female,> 60,"$0 - $24,999",some college or associate degree,pacific,1,,Territorio neutral,4
3289971452.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,,Territorio neutral,4
3289971256.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,30-44,,bachelor degree,east north central,1,1.3571428571428572,Explorador casual,3
3289963393.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$150,000+",bachelor degree,mountain,1,1.5555555555555556,Rebelde nostalgico,2
3289962839.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,,,east north central,1,,Territorio neutral,4
3289962614.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,west north central,1,1.1428571428571428,Jedi fiel,1
3289956408.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,east north central,1,,Territorio neutral,4
3289955364.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,0.7142857142857143,Jedi fiel,1
3289952496.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,male,30-44,"$50,000 - $99,999",some college or associate degree,new england,1,0.0714285714285714,Jedi fiel,1
3289951011.0,yes,1,no,0.0,not_fan,5,high_consumption,1,han,no,0.0,,,yes,1.0,female,> 60,"$50,000 - $99,999",bachelor degree,east north central,1,1.1428571428571428,Explorador casual,3
3289949516.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,,,,,,,,,,,,,0,1.3333333333333333,Explorador casual,3
3289949409.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$50,000 - $99,999",bachelor degree,west north central,1,1.8333333333333333,Rebelde nostalgico,2
3289943405.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,male,> 60,"$50,000 - $99,999",graduate degree,mountain,1,1.0,Explorador casual,3
3289943097.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,middle atlantic,1,1.25,Explorador casual,3
3289942520.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,18-29,"$50,000 - $99,999",bachelor degree,east north central,1,,Territorio neutral,4
3289933137.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,pacific,1,1.25,Territorio neutral,4
3289927404.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,,graduate degree,pacific,1,1.7,Explorador casual,3
3289924943.0,yes,1,yes,1.0,fan,2,low_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,45-60,"$150,000+",bachelor degree,west south central,1,1.0,Rebelde nostalgico,2
3289923980.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,female,45-60,"$50,000 - $99,999",graduate degree,pacific,1,0.5714285714285714,Jedi fiel,1
3289920249.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$150,000+",bachelor degree,south atlantic,1,1.6153846153846154,Jedi fiel,1
3289919285.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3289918842.0,yes,1,no,0.0,not_fan,2,low_consumption,1,han,no,0.0,,,no,0.0,male,45-60,"$0 - $24,999",some college or associate degree,pacific,1,1.1428571428571428,Explorador casual,3
3289914533.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,18-29,,some college or associate degree,pacific,1,2.0,Jedi fiel,1
3289914097.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",bachelor degree,middle atlantic,1,0.5714285714285714,Jedi fiel,1
3289913649.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$0 - $24,999",bachelor degree,pacific,1,0.0,Territorio neutral,4
3289911175.0,yes,1,yes,1.0,fan,3,medium_consumption,1,greedo,no,0.0,,,yes,1.0,male,> 60,,high school degree,mountain,1,1.6428571428571428,Rebelde nostalgico,2
3289909917.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,45-60,"$150,000+",some college or associate degree,new england,1,1.5,Jedi fiel,1
3289907541.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,pacific,1,2.0,Explorador casual,3
3289905986.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",bachelor degree,west north central,1,0.7,Explorador casual,3
3289905819.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,,Territorio neutral,4
3289905044.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$25,000 - $49,999",high school degree,south atlantic,1,1.3571428571428572,Jedi fiel,1
3289903380.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",some college or associate degree,south atlantic,1,,Territorio neutral,4
3289902920.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,30-44,"$100,000 - $149,999",graduate degree,new england,1,1.2142857142857142,Jedi fiel,1
3289902115.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,new england,1,1.0,Territorio neutral,4
3289901820.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,45-60,"$50,000 - $99,999",some college or associate degree,west north central,1,0.7692307692307693,Jedi fiel,1
3289901633.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$150,000+",graduate degree,middle atlantic,1,0.0,Explorador casual,3
3289897826.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,south atlantic,1,0.8571428571428571,Jedi fiel,1
3289896565.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,female,30-44,"$25,000 - $49,999",graduate degree,west south central,1,1.3571428571428572,Jedi fiel,1
3289895732.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,18-29,"$25,000 - $49,999",graduate degree,pacific,1,1.0833333333333333,Jedi fiel,1
3289894873.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$0 - $24,999",less than high school degree,west north central,1,,Territorio neutral,4
3289891069.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$25,000 - $49,999",high school degree,middle atlantic,1,,Territorio neutral,4
3289890495.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,,bachelor degree,west north central,1,,Territorio neutral,4
3289888113.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$150,000+",bachelor degree,east north central,1,,Territorio neutral,4
3289888015.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,female,30-44,"$50,000 - $99,999",graduate degree,pacific,1,1.1428571428571428,Jedi fiel,1
3289885747.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$100,000 - $149,999",bachelor degree,east north central,1,0.7142857142857143,Explorador casual,3
3289878528.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,mountain,1,1.2857142857142858,Jedi fiel,1
3289877093.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,45-60,"$100,000 - $149,999",graduate degree,west south central,1,1.8461538461538465,Jedi fiel,1
3289874408.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,30-44,"$50,000 - $99,999",less than high school degree,new england,1,1.4285714285714286,Jedi fiel,1
3289873978.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,west north central,1,0.7,Rebelde nostalgico,2
3289870772.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$25,000 - $49,999",graduate degree,east north central,1,0.5,Explorador casual,3
3289868197.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,male,> 60,"$50,000 - $99,999",some college or associate degree,west south central,1,0.9285714285714286,Jedi fiel,1
3289866531.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$50,000 - $99,999",some college or associate degree,east north central,1,0.9285714285714286,Rebelde nostalgico,2
3289866259.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$100,000 - $149,999",bachelor degree,east north central,1,,Territorio neutral,4
3289865550.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",bachelor degree,west north central,1,1.25,Explorador casual,3
3289864687.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,male,45-60,"$100,000 - $149,999",bachelor degree,west north central,1,1.2222222222222223,Rebelde nostalgico,2
3289862004.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3289861464.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,male,> 60,"$0 - $24,999",bachelor degree,mountain,1,1.3333333333333333,Rebelde nostalgico,2
3289857817.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",graduate degree,west north central,1,0.5,Rebelde nostalgico,2
3289856887.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,> 60,,graduate degree,middle atlantic,1,0.8571428571428571,Jedi fiel,1
3289856557.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",bachelor degree,mountain,1,,Territorio neutral,4
3289855873.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,18-29,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,1.7142857142857142,Jedi fiel,1
3289854601.0,yes,1,yes,1.0,fan,5,high_consumption,1,i don't understand this question,yes,1.0,yes,1.0,yes,1.0,male,> 60,,bachelor degree,west south central,1,1.4545454545454546,Jedi fiel,1
3289848909.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$100,000 - $149,999",graduate degree,middle atlantic,1,,Territorio neutral,4
3289847932.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,18-29,"$25,000 - $49,999",some college or associate degree,east north central,1,1.6428571428571428,Jedi fiel,1
3289844139.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,west north central,1,1.2142857142857142,Rebelde nostalgico,2
3289843973.0,yes,1,yes,1.0,fan,6,high_consumption,1,,,,,,,,,,,,,0,1.7142857142857142,Jedi fiel,1
3289837359.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,east north central,1,,Territorio neutral,4
3289835282.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",some college or associate degree,west north central,1,1.3571428571428572,Jedi fiel,1
3289834572.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$0 - $24,999",high school degree,south atlantic,1,,Territorio neutral,4
