respondent_id,movie_code,has_seen_movie,movie_title,film_key,episode_order
3292125068.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3292120160.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3292103680.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3292050153.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3292041365.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3292033243.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3292031637.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3292008762.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291992352.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291945498.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291940517.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291871486.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291778150.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291766314.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291762799.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291707153.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291701619.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291696391.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291684768.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291669388.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291661584.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291658046.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291654919.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291653882.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291650311.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291649780.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291648660.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291641416.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291635934.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291634205.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291618031.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291603688.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291602842.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291598188.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291588139.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291570206.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291548852.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291529925.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
